Id,Url,ImageUrl,Name,Symbol,CoinName,FullName,Algorithm,ProofType,FullyPremined,TotalCoinSupply,BuiltOn,SmartContractAddress,PreMinedValue,TotalCoinsFreeFloat,SortOrder,Sponsored,IsTrading,TotalCoinsMined,BlockNumber,NetHashesPerSecond,BlockReward,BlockTime
324068,/coins/icx/overview,/media/12318192/icx.png,ICX,ICX,ICON Project,ICON Project (ICX),N/A,LFT,0,400230000,7605,0xb5a5f22694352c15b00323844ad545abb2b11028,N/A,N/A,1642,False,True,400228740.0,0.0,0,0.0,0.0
928626,/coins/id/overview,/media/35309494/id.png,ID,ID,TrigID,TrigID (ID),N/A,N/A,0,48000000,7605,N/A,N/A,N/A,3910,False,False,,,,,
927290,/coins/idac/overview,/media/35284362/idac.png,IDAC,IDAC ,IDAC ,IDAC  (IDAC),N/A,N/A,0,650000000,7605,N/A,N/A,N/A,3639,False,False,,,,,
924718,/coins/idap/overview,/media/34477918/idap.jpg,IDAP,IDAP,IDAP,IDAP (IDAP),N/A,N/A,0,1000000000,7605,N/A,N/A,N/A,3131,False,False,,,,,
927573,/coins/idc/overview,/media/35307379/idl.png,IDC,IDC,IdealCoin,IdealCoin (IDC),N/A,N/A,0,2200000000,7605,0x3ca51bd89078145a8a16f09fc254677550bdb566,N/A,N/A,3746,False,False,2200000000.0,0.0,0,0.0,0.0
708873,/coins/idh/overview,/media/25792644/idh.png,IDH,IDH,IndaHash,IndaHash (IDH),N/A,N/A,0,400000000,7605,0x5136c98a80811c3f46bdda8b5c4555cfd9f812f0,N/A,N/A,2124,False,True,399999999.991697,0.0,0,0.0,0.0
925088,/coins/idm/overview,/media/34478118/idm.jpg,IDM,IDM,IDM,IDM (IDM),N/A,N/A,0,N/A,7605,N/A,N/A,N/A,3220,False,False,,,,,
927144,/coins/idoru/overview,/media/35280507/idoru.png,IDORU,IDORU,Vip2Fan,Vip2Fan (IDORU),N/A,N/A,0,330000000,7605,N/A,N/A,N/A,3597,False,False,,,,,
929180,/coins/idt/overview,/media/35521005/itd.png,IDT,IDT,InvestDigital,InvestDigital (IDT),N/A,N/A,0,800000000,7605,0x02c4c78c462e32cca4a90bc499bf411fb7bc6afb,N/A,N/A,4012,False,True,800000000.0,0.0,0,0.0,0.0
920342,/coins/idxm/overview,/media/34477770/idxm.png,IDXM,IDXM,IDEX Membership,IDEX Membership (IDXM),N/A,N/A,0,2000,7605,0xcc13fc627effd6e35d2d2706ea3c4d7396c610ea,N/A,N/A,3044,False,True,2000.0,0.0,0,0.0,0.0
68088,/coins/iec/overview,/media/1383144/wsx.png,IEC,IEC,IvugeoEvolutionCoin,IvugeoEvolutionCoin (IEC),Scrypt,PoW,0,100000000,N/A,N/A,N/A,N/A,1191,False,True,,,,,
667344,/coins/ieth/overview,/media/20780777/ieth.png,IETH,IETH,iEthereum,iEthereum (IETH),N/A,N/A,0,18000000,7605,0x859a9c0b44cb7066d956a958b0b82e54c9e44b4b,N/A,N/A,2070,False,True,18000000.0,0.0,0,0.0,0.0
4539,/coins/ifc/overview,/media/19754/ifc.png,IFC,IFC,Infinite Coin,Infinite Coin (IFC),Scrypt,PoW,0,9060000000000000000,N/A,N/A,N/A,N/A,135,False,True,90596277248.7133,2641189.0,0,0.00048828125,10.0
32775,/coins/iflt/overview,/media/35309724/iflt.png,IFLT,IFLT,InflationCoin,InflationCoin (IFLT),X11,PoW/PoS,0,N/A,N/A,N/A,N/A,N/A,886,False,True,61983623591.9009,1316343.0,0,6177.86155954997,60.0
185669,/coins/ift/overview,/media/12318127/ift.png,IFT,IFT,InvestFeed,InvestFeed (IFT),N/A,N/A,0,191381258,7605,0x7654915a1b82d6d2d0afc37c52af556ea8983c7e,N/A,N/A,1346,False,True,191381257.670442,0.0,0,0.0,0.0
927398,/coins/ifum/overview,/media/35284424/infleum.jpg,IFUM,IFUM,Infleum,Infleum (IFUM),N/A,N/A,0,3000000000,7605,N/A,N/A,N/A,3678,False,False,,,,,
877310,/coins/ifx/overview,/media/32655870/ifx.png,IFX,IFX,Infinex,Infinex (IFX),Lyra2RE,PoW,0,26280000,N/A,N/A,N/A,N/A,2690,False,False,3933776.4962413,353978.0,54750667812.1611,0.0,90.0
925318,/coins/ig/overview,/media/34478241/ig.png,IG,IG,IG Token ,IG Token  (IG),N/A,N/A,0,10000000000,7605,0x8a88f04e0c905054d2f33b26bb3a46d7091a039a,N/A,N/A,3278,False,True,10000000000.0,0.0,0,0.0,0.0
231674,/coins/ignis/overview,/media/1384046/ignis.png,IGNIS,IGNIS,Ignis,Ignis (IGNIS),N/A,N/A,0,N/A,30173,N/A,N/A,N/A,1475,False,True,761143950.0,0.0,0,0.0,0.0
927381,/coins/igtt/overview,/media/35284414/igt.png,IGTT,IGTT,IGT,IGT (IGTT),N/A,N/A,0,21000000,7605,0x9998db897783603c9344ed2678ab1b5d73d0f7c3,N/A,N/A,3673,False,False,21000000.0,0.0,0,0.0,0.0
925618,/coins/ihf/overview,/media/34478456/ihf.png,IHF,IHF,Invictus Hyperion Fund,Invictus Hyperion Fund (IHF),N/A,N/A,0,122852180.113873600673850044,7605,0xaf1250fa68d7decd34fd75de8742bc03b29bd58e,N/A,N/A,3349,False,True,122852180.113874,0.0,0,0.0,0.0
831814,/coins/iht/overview,/media/30001831/iht.jpg,IHT,IHT,I-House Token,I-House Token (IHT),N/A,N/A,0,1000000000,7605,0xeda8b016efa8b1161208cf041cd86972eee0f31e,N/A,N/A,2492,False,True,996491162.0,0.0,0,0.0,0.0
75440,/coins/ilc/overview,/media/1383238/ilc.png,ILC,ILC,ILCoin,ILCoin (ILC),SHA256,PoW,0,2500000000,N/A,N/A,N/A,N/A,1211,False,True,1091585000.0,218317.0,0,5000.0,0.0
339598,/coins/ilct/overview,/media/12318299/ilct.png,ILCT,ILCT,ILCoin Token,ILCoin Token (ILCT),SHA256,PoW,0,N/A,N/A,N/A,N/A,N/A,1690,False,False,,,,,
914975,/coins/ilk/overview,/media/34155594/inlock.jpg,ILK,ILK,Inlock,Inlock (ILK),N/A,N/A,0,440000000,7605,N/A,N/A,N/A,2980,False,False,,,,,
769483,/coins/ilt/overview,/media/27010772/iqt.png,ILT,ILT,iOlite,iOlite (ILT),Ethash,PoW,0,1000000000,7605,0x04c5c45fd19dfF10e4Ae7d731DEa14905667E941,N/A,N/A,2288,False,True,0.0,0.0,0,0.0,0.0
924246,/coins/imgz/overview,/media/34477890/imgz.jpg,IMGZ,IMGZ,Imigize,Imigize (IMGZ),N/A,N/A,0,N/A,7605,N/A,N/A,N/A,3109,False,False,,,,,
184187,/coins/iml/overview,/media/1383783/iml.png,IML,IML,IMMLA,IMMLA (IML),N/A,N/A,0,226736000,7605,N/A,N/A,N/A,1341,False,True,,,,,
928904,/coins/imp/overview,/media/35309657/imp.jpg,IMP,IMP,CoinIMP,CoinIMP (IMP),N/A,N/A,0,545000000,7605,N/A,N/A,N/A,3973,False,False,,,,,
44007,/coins/impch/overview,/media/1382606/impch.png,IMPCH,IMPCH,Impeach,Impeach (IMPCH),Scrypt,PoW/PoS,0,21933333,N/A,N/A,N/A,N/A,1084,False,True,308179.0,0.0,0,0.0,120.0
37204,/coins/imps/overview,/media/1381984/imps.jpg,IMPS,IMPS,Impulse Coin,Impulse Coin (IMPS),X13,PoW/PoS,0,N/A,N/A,N/A,N/A,N/A,987,False,True,,,,,
926570,/coins/impt/overview,/media/34836110/ipm.png,IMPT,IMPT,Brain Space,Brain Space (IMPT),N/A,N/A,0,2700000000,7605,N/A,N/A,N/A,3512,False,False,,,,,
68093,/coins/ims/overview,/media/1383145/ims.png,IMS,IMS,Independent Money System,Independent Money System (IMS),Scrypt,PoW/PoS,0,21212121,N/A,N/A,N/A,N/A,1192,False,True,5368934.0,0.0,0,0.0,64.0
925671,/coins/imt/overview,/media/34478458/moneytoken.png,IMT,IMT,MoneyToken,MoneyToken (IMT),N/A,N/A,0,19310705310,7605,0x13119e34e140097a507b07a5564bde1bc375d9e6,N/A,N/A,3360,False,True,19155705310.11,0.0,0,0.0,0.0
925021,/coins/imu/overview,/media/34478083/imusify.png,IMU,IMU,imusify,imusify (IMU),N/A,N/A,0,1000000000,27368,N/A,N/A,N/A,3202,False,False,,,,,
708401,/coins/imvr/overview,/media/25792642/imv.png,IMVR,IMVR,ImmVRse,ImmVRse (IMVR),N/A,N/A,0,300000000,7605,0x7878424e994d8a2b8e329d31096922b7ceabe660,N/A,N/A,2122,False,True,300000000.0,0.0,0,0.0,0.0
58121,/coins/imx/overview,/media/35309728/imx.png,IMX,IMX,Impact,Impact (IMX),X11,PoW/PoS,0,110000000,N/A,N/A,N/A,N/A,1152,False,True,110630387.850471,0.0,0,0.0,60.0
37210,/coins/in/overview,/media/1381987/in.png,IN,IN,InCoin,InCoin (IN),X11,PoW/PoS,0,N/A,N/A,N/A,N/A,N/A,988,False,True,,,,,
38967,/coins/inc/overview,/media/1382173/inc.png,INC,INC,Incrementum,Incrementum (INC),PoS,PoS,0,1300000,N/A,N/A,N/A,N/A,1014,False,True,,,,,
35823,/coins/incnt/overview,/media/352296/incnt.png,INCNT,INCNT,Incent,Incent (INCNT),N/A,N/A,0,N/A,20131,N/A,N/A,N/A,973,False,True,46016599.0,0.0,0,0.0,0.0
22264,/coins/incp/overview,/media/351078/incp.png,INCP,INCP,InceptionCoin,InceptionCoin (INCP),X11,PoW/PoS,0,N/A,N/A,N/A,N/A,N/A,651,False,True,,,,,
185953,/coins/ind/overview,/media/1383794/ind.png,IND,IND,Indorse,Indorse (IND),N/A,N/A,0,170622047,7605,0xf8e386eda857484f5a12e4b5daa9984e06e73705,N/A,N/A,1350,False,True,170622047.0,0.0,0,0.0,0.0
351078,/coins/indi/overview,/media/12318419/indi.png,INDI,INDI,IndiCoin,IndiCoin (INDI),N/A,PoW,0,550000000,7605,0x0ffAB58EA5A71CC3cA40217706C3C401407fA4a8,N/A,N/A,1745,False,True,550000000.0,0.0,0,0.0,0.0
84262,/coins/inf8/overview,/media/1383326/inf8.png,INF8,INF8,Infinium-8,Infinium-8 (INF8),HybridScryptHash256,PoW,0,N/A,N/A,N/A,N/A,N/A,1228,False,False,,,,,
927607,/coins/inflr/overview,/media/35308842/inflr.png,INFLR,INFLR,Inflr,Inflr (INFLR),N/A,N/A,0,400000000,7605,N/A,N/A,N/A,3755,False,False,,,,,
20446,/coins/infx/overview,/media/350919/infx.png,INFX,INFX,Influxcoin,Influxcoin (INFX),X11,PoW/PoS,0,12000000,N/A,N/A,N/A,N/A,538,False,True,0.0,0.0,32106052216.47,0.0,420.0
750134,/coins/ing/overview,/media/27010597/ing_logo.png,ING,ING,Iungo,Iungo (ING),N/A,N/A,0,100000000,7605,0x24ddff6d8b8a42d835af3b440de91f3386554aa4,N/A,N/A,2214,False,True,62553604.4246204,0.0,0,0.0,0.0
674918,/coins/ink/overview,/media/20780781/ink.png,INK,INK,Ink,Ink (INK),N/A,N/A,0,1000000000,112392,N/A,N/A,N/A,2074,False,True,1000000000.0,0.0,0,0.0,0.0
374211,/coins/inn/overview,/media/14913536/inn.png,INN,INN,Innova,Innova (INN),NeoScrypt,PoW,0,45000000,N/A,N/A,N/A,N/A,1813,False,True,6338710.88,329573.0,99631471.4803832,0.0,120.0
370973,/coins/ins/overview,/media/35264177/ins.jpg,INS,INS,Insolar,Insolar (INS),N/A,N/A,0,50000000,7605,0x5b2e4a700dfbc560061e957edec8f6eeeb74a320,N/A,N/A,1795,False,True,32500000.0,0.0,0,0.0,0.0
33017,/coins/insane/overview,/media/351993/insane.png,INSANE,INSANE,InsaneCoin,InsaneCoin (INSANE),X11,PoW/PoS,0,22000000,N/A,N/A,N/A,N/A,898,False,True,18342813.0,0.0,0,0.0,480.0
105284,/coins/insn/overview,/media/1383366/insn.png,INSN,INSN,Insane Coin,Insane Coin (INSN),X11,PoW/PoS,0,30000000,N/A,N/A,N/A,N/A,1237,False,True,23282764.3207514,111772.0,0,0.0,300.0
819702,/coins/instar/overview,/media/30001761/instar.png,INSTAR,INSTAR,Insights Network,Insights Network (INSTAR),N/A,N/A,0,210328378.30723293,7605,0xc72fe8e3dd5bef0f9f31f259399f301272ef2a2d,N/A,N/A,2483,False,True,221874135.887233,0.0,0,0.0,0.0
917238,/coins/insur/overview,/media/34333428/insur.jpg,INSUR,INSUR,InsurChain Coin,InsurChain Coin (INSUR),N/A,N/A,0,20000000000,N/A,0x6ea6531b603f270d23d9edd2d8279135dc5d6773,N/A,N/A,3007,False,True,20000000000.0,0.0,0,0.0,0.0
692839,/coins/int/overview,/media/25792603/int.png,INT,INT,Internet Node Token,Internet Node Token (INT),N/A,N/A,0,1000000000,7605,0x0b76544f6c413a555f309bf76260d1e02377c02a,N/A,N/A,2106,False,True,654464092.920075,0.0,0,0.0,0.0
922710,/coins/into/overview,/media/34477844/into.jpg,INTO,INTO,Influ Token,Influ Token (INTO),N/A,N/A,0,1500000000,7605,0x7f738ffbde7ecac18d31ecba1e9b6eef5b9214b7,N/A,N/A,3094,False,False,1500000000.0,0.0,0,0.0,0.0
29713,/coins/inv/overview,/media/351682/inv.png,INV,INV,Invictus,Invictus (INV),X11,PoW/PoS,0,N/A,N/A,N/A,N/A,N/A,817,False,True,,,,,
819601,/coins/invstar/overview,/media/30001757/invacio.png,INV*,INV*,Invacio,Invacio (INV*),N/A,N/A,0,450000000,7605,0xece83617db208ad255ad4f45daf81e25137535bb,N/A,N/A,2480,False,True,60000000.0,0.0,0,0.0,0.0
803996,/coins/invox/overview,/media/30001639/untitled-1.png,INVOX,INVOX,Invox Finance,Invox Finance (INVOX),N/A,N/A,0,464000000,7605,N/A,N/A,N/A,2439,False,False,0.0,0.0,0,0.0,0.0
926553,/coins/invx/overview,/media/34836100/investx.png,INVX,INVX,Investx,Investx (INVX),N/A,N/A,0,34375000,7605,N/A,N/A,N/A,3507,False,False,,,,,
926448,/coins/inx/overview,/media/34836046/inx.png,INX,INX,InnovaMinex,InnovaMinex (INX),N/A,N/A,0,300000000,N/A,N/A,N/A,N/A,3487,False,False,,,,,
344988,/coins/inxt/overview,/media/12318355/inxt.png,INXT,INXT,Internxt,Internxt (INXT),N/A,N/A,0,1119295,7605,0xa8006c4ca56f24d6836727d106349320db7fef82,N/A,N/A,1716,False,True,1119294.54291701,0.0,0,0.0,0.0
4540,/coins/ioc/overview,/media/20042/ioc.png,IOC,IOC,IOCoin,IOCoin (IOC),X11,PoW/PoS,0,N/A,N/A,N/A,N/A,N/A,136,False,True,17275682.9743456,0.0,0,0.0,0.0
20591,/coins/ion/overview,/media/350933/ion.jpg,ION,ION,Ionomy,Ionomy (ION),N/A,PoS,0,50900000,N/A,N/A,N/A,N/A,543,False,True,22168854.490153,0.0,0,0.0,60.0
42596,/coins/iop/overview,/media/12318262/iop.png,IOP,IOP,Internet of People,Internet of People (IOP),SHA256,PoW/PoS,0,21000000,N/A,N/A,N/A,N/A,1055,False,True,2526078.47525448,68346.0,3663933790.85672,50.0,120.0
716522,/coins/iost/overview,/media/27010459/iost.png,IOST,IOST,IOS token,IOS token (IOST),N/A,N/A,0,21000000000,7605,0xfa1a856cfa3409cfa145fa4e20eb270df3eb21ab,N/A,N/A,2148,False,True,21000000000.0,0.0,0,0.0,0.0
127356,/coins/iot/overview,/media/1383540/iota_logo.png,IOT,IOT,IOTA,IOTA (IOT),N/A,Tangle,1,2779530283,N/A,N/A,N/A,N/A,1247,False,True,2779530283.0,0.0,0,0.0,0.0
927185,/coins/iotw/overview,/media/35280534/iotw.png,IOTW,IOTW,IOTW,IOTW (IOTW),N/A,N/A,0,2560000000,7605,N/A,N/A,N/A,3606,False,False,,,,,
893122,/coins/iotx/overview,/media/33187927/rsz_njsdvvpv_400x400.jpg,IOTX,IOTX,IoTeX Network,IoTeX Network (IOTX),N/A,N/A,0,10000000000 ,7605,0x6fb3e0a217407efff7ca062d46c26e5d60a14d69,N/A,N/A,2766,False,True,10000000000.0,0.0,0,0.0,0.0
77286,/coins/iou/overview,/media/1383241/iou1.png,IOU,IOU,IOU1,IOU1 (IOU),N/A,N/A,0,100000000,20131,N/A,N/A,N/A,1213,False,True,100000000.0,488566.0,0,0.0,0.0
927406,/coins/ioux/overview,/media/35284428/ioux.png,IOUX,IOUX,IOU,IOU (IOUX),N/A,N/A,0,800000000,7605,0x8ad6739649f1fbf079882c14d27862d5c2206660,N/A,N/A,3682,False,False,800000000.0,0.0,0,0.0,0.0
926605,/coins/iov/overview,/media/35264141/iov.png,IOV,IOV,IOV,IOV (IOV),N/A,N/A,0,417000000,7605,N/A,N/A,N/A,3521,False,True,,,,,
182396,/coins/ipc/overview,/media/1383776/ipc.png,IPC,IPC,ImperialCoin,ImperialCoin (IPC),NeoScrypt,PoW,0,1600000000,N/A,N/A,N/A,N/A,1334,False,True,,,,,
776863,/coins/ipcstar/overview,/media/27010824/ipc.jpg,IPC*,IPC*,IPChain,IPChain (IPC*),N/A,PoS,0,96000000,7605,0x622CD54dEb2bB7A051515192417109bcF3fe098f,N/A,N/A,2316,False,True,96000000.0,0.0,0,0.0,0.0
718398,/coins/ipl/overview,/media/27010470/ipl.png,IPL,IPL,InsurePal,InsurePal (IPL),N/A,N/A,0,300000000,7605,0x64cdf819d3e75ac8ec217b3496d7ce167be42e80,N/A,N/A,2159,False,True,300000000.0,0.0,0,0.0,0.0
844540,/coins/ipsx/overview,/media/30001989/ipsx.png,IPSX,IPSX,IP Exchange,IP Exchange (IPSX),N/A,N/A,0,1714102659,7605,0x001f0aa5da15585e5b2305dbab2bac425ea71007,N/A,N/A,2544,False,True,1714102658.83,0.0,0,0.0,0.0
927378,/coins/ipt/overview,/media/35284413/crypton.png,IPT,IPT,Crypt-ON,Crypt-ON (IPT),N/A,N/A,0,2647.4346337479949939,60963,0xd2a4069a479a988219bfa069ba4ed18b032dfd09,N/A,N/A,3672,False,False,2647.434633748,0.0,0,0.0,0.0
920805,/coins/iq/overview,/media/34477786/iq.png,IQ,IQ,Everipedia,Everipedia (IQ),N/A,N/A,0,10000000000,166503,N/A,N/A,N/A,3051,False,True,,,,,
764104,/coins/iqb/overview,/media/27010692/iqb.png,IQB,IQB,Intelligence Quotient Benefit,Intelligence Quotient Benefit (IQB),N/A,N/A,0,10000000000,7605,N/A,N/A,N/A,2253,False,False,,,,,
911125,/coins/iqn/overview,/media/34155518/iqn.jpg,IQN,IQN,IQeon,IQeon (IQN),N/A,N/A,0,5491860.198755297407762232,7605,0x0db8d8b76bc361bacbb72e2c491e06085a97ab31,N/A,N/A,2939,False,True,5491860.1987553,0.0,0,0.0,0.0
898850,/coins/irc/overview,/media/33434281/irc.jpg,IRC,IRC,IRONCOIN,IRONCOIN (IRC),N/A,N/A,0,3000000000,7605,0x1f21d8395655fb262251897df7cb3c9358bec6a2,N/A,N/A,2796,False,False,3000000000.0,0.0,0,0.0,0.0
660438,/coins/irl/overview,/media/20780751/irl.png,IRL,IRL,IrishCoin,IrishCoin (IRL),Scrypt,PoW,0,64000000,N/A,N/A,N/A,N/A,2060,False,True,43639749.3398182,465073.0,1668928281,0.0,1012.0
389808,/coins/ish/overview,/media/14913647/hold.png,ISH,ISH,Interstellar Holdings,Interstellar Holdings (ISH),Scrypt,PoS,0,1970000000,N/A,N/A,N/A,N/A,1859,False,False,0.0,0.0,0,0.0,0.0
6094,/coins/isl/overview,/media/19808/mrs.png,ISL,ISL,IslaCoin,IslaCoin (ISL),X11,PoW/PoS,0,0,N/A,N/A,N/A,N/A,381,False,True,1513704.0,0.0,0,0.0,0.0
925093,/coins/isr/overview,/media/34478119/isr.png,ISR,ISR,Insureum,Insureum (ISR),N/A,N/A,0,297000000,7605,N/A,N/A,N/A,3222,False,True,,,,,
917423,/coins/ita/overview,/media/34477708/ita.jpg,ITA,ITA,Italocoin,Italocoin (ITA),CryptoNight Heavy,PoW,0,18446744,N/A,N/A,N/A,N/A,3014,False,False,,,,,
597629,/coins/itc/overview,/media/20780628/itc.png,ITC,ITC,IoT Chain,IoT Chain (ITC),N/A,N/A,0,100000000,7605,0x5e6b6d9abad9093fdc861ea1600eba1b355cd940,N/A,N/A,2016,False,True,100000000.0,0.0,0,0.0,0.0
893326,/coins/itl/overview,/media/33434198/rsz_n6efwomu_400x400.jpg,ITL,ITL,Italian Lira,Italian Lira (ITL),N/A,N/A,0,100000000000 ,7605,0x122A86b5DFF2D085AfB49600b4cd7375D0d94A5f,N/A,N/A,2773,False,True,100000000000.0,0.0,0,0.0,0.0
893485,/coins/itm/overview,/media/33434202/itm.jpg,ITM,ITM,intimate.io,intimate.io (ITM),N/A,N/A,0,100000000,7605,0x1dbed266d20d27d0bd1c4707fc002defe7e0267b,N/A,N/A,2777,False,False,100000000.0,0.0,0,0.0,0.0
924688,/coins/itr/overview,/media/34477903/intro.png,ITR,ITR,INTRO,INTRO (ITR),N/A,N/A,0,200000000,7605,0xb8468310a919cef5f588d7d503ef417068b2f7b6,N/A,N/A,3119,False,False,200000000.0,0.0,0,0.0,0.0
232678,/coins/itt/overview,/media/33957371/itt_new.jpg,ITT,ITT,Intelligent Trading,Intelligent Trading (ITT),N/A,N/A,0,11500000,7605,0x0aef06dcccc531e581f0440059e6ffcc206039ee,N/A,N/A,1478,False,True,11500000.0,0.0,0,0.0,0.0
709089,/coins/itz/overview,/media/25792662/itz.png,ITZ,ITZ,Interzone,Interzone (ITZ),C11,PoW,0,23000000,N/A,N/A,N/A,N/A,2126,False,True,9342419.10744834,389607.0,387232846,0.0,0.0
781497,/coins/ivc/overview,/media/27010876/ivc.jpg,IVC,IVC,Investy Coin,Investy Coin (IVC),N/A,N/A,1,"349,308,401",7605,0xf382ccbd3d203c10706059ffdcfe053308955792,N/A,N/A,2356,False,False,349308401.0,0.0,0,0.0,0.0
925655,/coins/ivn/overview,/media/34478446/ivn.png,IVN,IVN,IVN Security,IVN Security (IVN),N/A,PoW,0,96900000000,7605,0x702b1b84bb83bb2c651780bf83ba0cb17c656182,N/A,N/A,3357,False,True,96900000000.0,0.0,0,0.0,0.0
890611,/coins/ivy/overview,/media/33187893/rsz_udyc4sjg_400x400.jpg,IVY,IVY,IvyKoin,IvyKoin (IVY),N/A,N/A,0,1610924200,7605,0xA4eA687A2A7F29cF2dc66B39c68e4411C0D00C49,N/A,N/A,2750,False,True,1610924200.0,0.0,0,0.0,0.0
20679,/coins/ivz/overview,/media/350944/ivz.png,IVZ,IVZ,InvisibleCoin,InvisibleCoin (IVZ),N/A,PoS,0,1000000,N/A,N/A,N/A,N/A,555,False,True,,,,,
34334,/coins/iw/overview,/media/352121/iw.png,IW,IW,iWallet,iWallet (IW),X11,PoW/PoS,0,2142857142.86,N/A,N/A,N/A,N/A,934,False,True,,,,,
232556,/coins/iwt/overview,/media/1384048/iwt.png,IWT,IWT,IwToken,IwToken (IWT),N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,1476,False,True,,,,,
4541,/coins/ixc/overview,/media/19761/ixc.png,IXC,IXC,IXcoin,IXcoin (IXC),SHA256,PoW,0,21000000,N/A,N/A,N/A,N/A,137,False,True,21055866.999,0.0,0,0.0,0.0
141171,/coins/ixt/overview,/media/1383612/ixt.png,IXT,IXT,iXledger,iXledger (IXT),N/A,N/A,0,65778843.8311,7605,0xfca47962d45adfdfd1ab2d972315db4ce7ccf094,N/A,N/A,1267,False,True,65778843.8311976,0.0,0,0.0,0.0
925995,/coins/izx/overview,/media/34835714/izx.png,IZX,IZX,IZX,IZX (IZX),N/A,N/A,0,5000000000,7605,0x2ad180cbaffbc97237f572148fc1b283b68d8861,N/A,N/A,3413,False,False,5000000000.0,0.0,0,0.0,0.0
5335,/coins/j/overview,/media/20350/j.png,J,J,JoinCoin,JoinCoin (J),Multiple,PoW,0,2800000,N/A,N/A,N/A,N/A,303,False,True,3251674.5,0.0,0,0.0,0.0
819799,/coins/j8t/overview,/media/30001765/jt8.png,J8T,J8T,JET8,JET8 (J8T),N/A,N/A,0,1468857774.5777,7605,0x0d262e5dc4a06a0f1c90ce79c7a60c09dfc884e4,N/A,N/A,2486,False,True,1468857774.57778,0.0,0,0.0,0.0
44955,/coins/jane/overview,/media/1382640/jane.png,JANE,JANE,JaneCoin,JaneCoin (JANE),X11,PoW/PoS,0,2100000000,N/A,N/A,N/A,N/A,1090,False,True,,,,,
4542,/coins/jbs/overview,/media/20044/jbs.png,JBS,JBS,JumBucks Coin,JumBucks Coin (JBS),X11,PoW/PoS,0,3293010,N/A,N/A,N/A,N/A,138,False,True,0.0,-1.0,0,0.0,0.0
770043,/coins/jc/overview,/media/27010790/jc.png,JC,JC,JesusCoin,JesusCoin (JC),N/A,N/A,0,20325184345,7605,0xe2d82dc7da0e6f882e96846451f4fabcc8f90528,N/A,N/A,2300,False,True,20325184344.1018,0.0,0,0.0,0.0
364747,/coins/jcr/overview,/media/14761952/jcr.png,JCR,JCR,Jincor,Jincor (JCR),N/A,N/A,0,35000000,7605,N/A,N/A,N/A,1775,False,False,,,,,
232607,/coins/jdc/overview,/media/1384049/jdc.png,JDC,JDC,JustDatingSite,JustDatingSite (JDC),N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,1477,False,True,,,,,
666891,/coins/jet/overview,/media/20780772/jet.png,JET,JET,Jetcoin,Jetcoin (JET),N/A,N/A,0,80000000,7605,0x8727c112c712c4a03371ac87a74dd6ab104af768,N/A,N/A,2066,False,True,80000000.0,0.0,0,0.0,0.0
771061,/coins/jew/overview,/media/27010795/untitled-1.png,JEW,JEW,Shekel,Shekel (JEW),Quark,PoS,0,N/A,N/A,N/A,N/A,N/A,2304,False,True,131175064.044219,567301.0,31291530799205,0.0,60.0
914930,/coins/jex/overview,/media/34155588/jex.jpg,JEX,JEX,JEX Token,JEX Token (JEX),N/A,N/A,0,2000000000,7605,0xff98a08c143311719ca492e4b8c950c940f26872,N/A,N/A,2979,False,False,2000000000.0,0.0,0,0.0,0.0
925869,/coins/jib/overview,/media/34835647/jib.png,JIB,JIB,Jibbit,Jibbit (JIB),N/A,N/A,0,700000000,7605,N/A,N/A,N/A,3393,False,False,,,,,
30177,/coins/jif/overview,/media/351738/jif.png,JIF,JIF,JiffyCoin,JiffyCoin (JIF),SHA256D,PoW,0,5108400,N/A,N/A,N/A,N/A,844,False,True,,,,,
675359,/coins/jinn/overview,/media/20780786/jinn.png,JINN,JINN,Jinn,Jinn (JINN),N/A,N/A,0,1000000,1183,N/A,N/A,N/A,2079,False,False,58703.0,0.0,0,0.0,0.0
34332,/coins/jio/overview,/media/352120/jio.png,JIO,JIO,JIO Token,JIO Token (JIO),N/A,N/A,0,8888888,1183,N/A,N/A,N/A,933,False,True,,,,,
4543,/coins/jkc/overview,/media/19757/jkc.png,JKC,JKC,JunkCoin,JunkCoin (JKC),Scrypt,PoW,0,107000000,N/A,N/A,N/A,N/A,139,False,True,,,,,
927952,/coins/jmc/overview,/media/35309090/jmc.png,JMC,JMC,Junson Ming Chan Coin,Junson Ming Chan Coin (JMC),X11,PoS,0,0,N/A,N/A,N/A,N/A,3777,False,True,7254052516.93579,231077.0,0,0.0,90.0
34440,/coins/jns/overview,/media/352126/jns.png,JNS,JNS,Janus,Janus (JNS),N/A,N/A,0,100000000,1183,N/A,N/A,N/A,935,False,True,,,,,
400702,/coins/jnt/overview,/media/34155550/jnt.png,JNT,JNT,Jibrel Network Token,Jibrel Network Token (JNT),N/A,N/A,0,N/A,7605,0xa5fd1a791c4dfcaacc963d4f73c6ae5824149ea7,N/A,N/A,1876,False,True,200000000.0,0.0,0,0.0,0.0
29762,/coins/jobs/overview,/media/351691/jobs.png,JOBS,JOBS,JobsCoin,JobsCoin (JOBS),X11,PoW/PoS,0,20000000000,N/A,N/A,N/A,N/A,823,False,True,,,,,
